A1,A2,A3,A4,PrestateA1,PrestateA2,PrestateA3,PrestateA4,BacknodeA1,BacknodeA2,BacknodeA3,BacknodeA4,Light,0.853931754,A1,A2,A3,A4
2,4,3,1,1,1,1,1,0,1,1,1,A2,0.023634309,1,8,6,0
2,4,3,1,1,1,1,1,1,0,0,0,A2,0.077744971,3,25,14,1
2,4,3,1,1,1,1,1,1,0,0,1,A2,0.220287853,9,35,20,2
2,4,3,1,1,1,1,1,1,0,1,0,A2,0.657744524,26,105,178,7
2,4,3,1,1,1,1,1,1,0,1,1,A2,0.666173735,27,107,180,7
2,4,3,1,1,1,1,1,1,1,0,0,A2,0.182572903,7,29,49,2
2,4,3,1,1,1,1,1,1,1,0,1,A2,0.887732754,71,142,240,9
2,4,3,1,1,1,1,1,1,1,1,0,A2,0.023156526,1,15,4,0
2,4,3,1,1,1,1,1,1,1,1,1,A2,0.959023778,77,460,173,10
3,1,2,4,0,0,0,0,0,0,0,0,A4,0.982805327,265,10,39,629
3,1,2,4,0,0,0,0,0,0,0,1,A4,0.782212845,70,8,63,125
3,1,2,4,0,0,0,0,0,0,1,0,A4,0.321415769,58,3,13,51
3,1,2,4,0,0,0,0,0,0,1,1,A4,0.935091251,84,9,75,299
3,1,2,4,0,0,0,0,0,1,0,0,A4,0.026827528,7,0,2,17
3,1,2,4,0,0,0,0,0,1,0,1,A4,0.117398645,11,1,9,19
3,1,2,4,0,0,0,0,0,1,1,0,A4,0.263754322,71,3,21,42
3,1,2,4,0,0,0,0,0,1,1,1,A4,0.202400781,36,2,8,97
3,1,2,4,0,0,0,0,1,0,0,0,A4,0.809748485,73,8,65,389
3,1,2,4,0,0,0,0,1,0,0,1,A4,0.694393173,62,7,28,444
3,1,2,4,0,0,0,0,1,0,1,0,A4,0.466352316,126,5,19,298
3,1,2,4,0,0,0,0,1,0,1,1,A4,0.703209685,127,7,56,113
3,1,2,4,0,0,0,0,1,1,0,0,A4,0.206915155,56,2,8,33
3,1,2,4,0,0,0,0,1,1,0,1,A4,0.361063106,97,4,14,116
3,1,2,4,0,0,0,0,1,1,1,0,A4,0.149032466,27,1,6,95
3,1,2,4,0,0,0,0,1,1,1,1,A4,0.0248726,4,0,2,8
3,1,2,4,0,0,0,1,0,0,0,0,A4,0.722774904,65,7,58,463
3,1,2,4,0,0,0,1,0,0,0,1,A1,0.863834754,233,9,35,553
3,1,2,4,0,0,0,1,0,0,1,0,A4,0.983982731,177,10,79,315
3,1,2,4,0,0,0,1,0,0,1,1,A1,0.643125881,174,6,51,309
3,1,2,4,0,0,0,1,0,1,0,0,A4,0.97864993,176,10,78,470
3,1,2,4,0,0,0,1,0,1,0,1,A1,0.484443252,87,5,39,78
3,1,2,4,0,0,0,1,0,1,1,0,A4,0.209121253,19,2,8,33
3,1,2,4,0,0,0,1,0,1,1,1,A1,0.222336666,40,2,9,36
3,1,2,4,0,0,0,1,1,0,0,0,A4,0.742373011,200,7,59,238
3,1,2,4,0,0,0,1,1,0,0,1,A4,0.156786127,14,2,13,50
3,1,2,4,0,0,0,1,1,0,1,0,A4,0.127676179,11,1,10,20
3,1,2,4,0,0,0,1,1,0,1,1,A4,0.133598909,24,1,5,86
3,1,2,4,0,0,0,1,1,1,0,0,A4,0.830293656,75,8,33,133
3,1,2,4,0,0,0,1,1,1,0,1,A4,0.65834929,178,7,26,316
3,1,2,4,0,0,0,1,1,1,1,0,A4,0.602870089,109,6,48,289
3,1,2,4,0,0,0,1,1,1,1,1,A4,0.527184041,47,5,42,169
3,1,2,4,0,0,1,0,0,0,0,0,A4,0.495519112,45,5,40,238
3,1,2,4,0,0,1,0,0,0,0,1,A4,0.97801061,88,10,78,469
3,1,2,4,0,0,1,0,0,0,1,0,A4,0.276361379,50,3,22,44
3,1,2,4,0,0,1,0,0,0,1,1,A4,0.519385804,140,5,42,249
3,1,2,4,0,0,1,0,0,1,0,0,A4,0.206101175,37,2,16,33
3,1,2,4,0,0,1,0,0,1,0,1,A4,0.48486611,87,5,19,78
3,1,2,4,0,0,1,0,0,1,1,0,A4,0.451309497,81,5,36,144
3,1,2,4,0,0,1,0,0,1,1,1,A4,0.904774261,244,9,36,434
3,1,2,4,0,0,1,0,1,0,0,0,A4,0.576235171,156,6,23,92
3,1,2,4,0,0,1,0,1,0,0,1,A4,0.810599047,219,8,32,389
3,1,2,4,0,0,1,0,1,0,1,0,A4,0.545981748,49,5,22,87
3,1,2,4,0,0,1,0,1,0,1,1,A4,0.724239136,196,7,29,464
3,1,2,4,0,0,1,0,1,1,0,0,A4,0.836567021,75,8,67,268
3,1,2,4,0,0,1,0,1,1,0,1,A4,0.678057541,61,7,27,108
3,1,2,4,0,0,1,0,1,1,1,0,A4,0.762062,206,8,30,366
3,1,2,4,0,0,1,0,1,1,1,1,A4,0.588729858,159,6,47,188
3,1,2,4,0,0,1,1,0,0,0,0,A4,0.271107027,73,3,22,87
3,1,2,4,0,0,1,1,0,0,0,1,A1,0.277795806,25,3,22,178
3,1,2,4,0,0,1,1,0,0,1,0,A4,0.497720505,45,5,20,80
3,1,2,4,0,0,1,1,0,0,1,1,A1,0.305970935,55,3,24,196
3,1,2,4,0,0,1,1,0,1,0,0,A4,0.624559844,112,6,50,100
3,1,2,4,0,0,1,1,0,1,0,1,A1,0.323107088,29,3,13,52
3,1,2,4,0,0,1,1,0,1,1,0,A4,0.615580079,55,6,49,197
3,1,2,4,0,0,1,1,0,1,1,1,A1,0.124743206,34,1,10,20
3,1,2,4,0,0,1,1,1,0,0,0,A4,0.505570659,46,5,40,81
3,1,2,4,0,0,1,1,1,0,0,1,A4,0.371507765,33,4,30,119
3,1,2,4,0,0,1,1,1,0,1,0,A4,0.235583811,21,2,19,38
3,1,2,4,0,0,1,1,1,0,1,1,A4,0.470172013,42,5,38,301
3,1,2,4,0,0,1,1,1,1,0,0,A4,0.613517089,166,6,25,393
3,1,2,4,0,0,1,1,1,1,0,1,A4,0.078658633,21,1,6,50
3,1,2,4,0,0,1,1,1,1,1,0,A4,0.805294286,72,8,32,387
3,1,2,4,0,0,1,1,1,1,1,1,A4,0.890622257,240,9,36,427
3,1,2,4,0,1,0,0,0,0,0,0,A4,0.473993597,128,5,38,76
3,1,2,4,0,1,0,0,0,0,0,1,A4,0.47523578,86,5,19,76
3,1,2,4,0,1,0,0,0,0,1,0,A4,0.121389024,33,1,10,78
3,1,2,4,0,1,0,0,0,0,1,1,A4,0.697594848,126,7,28,335
3,1,2,4,0,1,0,0,0,1,0,0,A4,0.750982734,68,8,30,481
3,1,2,4,0,1,0,0,0,1,0,1,A4,0.617210636,167,6,25,198
3,1,2,4,0,1,0,0,0,1,1,0,A4,0.310774114,28,3,25,50
3,1,2,4,0,1,0,0,0,1,1,1,A4,0.811417639,73,8,65,519
3,1,2,4,0,1,0,0,1,0,0,0,A4,0.671792908,60,7,54,107
3,1,2,4,0,1,0,0,1,0,0,1,A4,0.642570665,58,6,51,308
3,1,2,4,0,1,0,0,1,0,1,0,A4,0.283897654,77,3,11,182
3,1,2,4,0,1,0,0,1,0,1,1,A4,0.469535441,85,5,38,75
3,1,2,4,0,1,0,0,1,1,0,0,A4,0.940715881,169,9,38,602
3,1,2,4,0,1,0,0,1,1,0,1,A4,0.161775807,29,2,6,52
3,1,2,4,0,1,0,0,1,1,1,0,A4,0.11027452,20,1,4,53
3,1,2,4,0,1,0,0,1,1,1,1,A4,0.958787042,259,10,38,614
3,1,2,4,0,1,0,1,0,0,0,0,A4,0.5544203,100,6,44,266
3,1,2,4,0,1,0,1,0,0,0,1,A1,0.976257663,88,10,39,469
3,1,2,4,0,1,0,1,0,0,1,0,A4,0.345539658,62,3,14,111
3,1,2,4,0,1,0,1,0,0,1,1,A1,0.150610356,41,2,12,72
3,1,2,4,0,1,0,1,0,1,0,0,A4,0.702237754,190,7,56,337
3,1,2,4,0,1,0,1,0,1,0,1,A1,0.645849505,116,6,26,103
3,1,2,4,0,1,0,1,0,1,1,0,A4,0.823209963,222,8,66,395
3,1,2,4,0,1,0,1,0,1,1,1,A1,0.96172531,260,10,38,154
3,1,2,4,0,1,0,1,1,0,0,0,A4,0.724421815,65,7,58,116
3,1,2,4,0,1,0,1,1,0,0,1,A4,0.903223075,163,9,72,289
3,1,2,4,0,1,0,1,1,0,1,0,A4,0.935159713,252,9,37,150
3,1,2,4,0,1,0,1,1,0,1,1,A4,0.065682504,18,1,3,21
3,1,2,4,0,1,0,1,1,1,0,0,A4,0.478467843,86,5,19,306
3,1,2,4,0,1,0,1,1,1,0,1,A4,0.740528348,200,7,59,118
3,1,2,4,0,1,0,1,1,1,1,0,A4,0.28776092,78,3,12,46
3,1,2,4,0,1,0,1,1,1,1,1,A4,0.032237172,6,0,1,21
3,1,2,4,0,1,1,0,0,0,0,0,A4,0.715055011,64,7,57,114
3,1,2,4,0,1,1,0,0,0,0,1,A4,0.437396858,118,4,35,210
3,1,2,4,0,1,1,0,0,0,1,0,A4,0.88876006,160,9,36,142
3,1,2,4,0,1,1,0,0,0,1,1,A4,0.73544122,132,7,29,118
3,1,2,4,0,1,1,0,0,1,0,0,A4,0.767104702,69,8,31,491
3,1,2,4,0,1,1,0,0,1,0,1,A4,0.521639564,94,5,42,250
3,1,2,4,0,1,1,0,0,1,1,0,A4,0.116132443,10,1,9,19
3,1,2,4,0,1,1,0,0,1,1,1,A4,0.258286661,23,3,21,165
3,1,2,4,0,1,1,0,1,0,0,0,A4,0.70393694,127,7,56,225
3,1,2,4,0,1,1,0,1,0,0,1,A4,0.655603752,177,7,26,105
3,1,2,4,0,1,1,0,1,0,1,0,A4,0.116120202,31,1,5,37
3,1,2,4,0,1,1,0,1,0,1,1,A4,0.1571034,14,2,13,75
3,1,2,4,0,1,1,0,1,1,0,0,A4,0.580663929,105,6,46,372
3,1,2,4,0,1,1,0,1,1,0,1,A4,0.603010742,54,6,48,193
3,1,2,4,0,1,1,0,1,1,1,0,A4,0.173932506,31,2,14,111
3,1,2,4,0,1,1,0,1,1,1,1,A4,0.62283782,168,6,50,199
3,1,2,4,0,1,1,1,0,0,0,0,A4,0.347802287,31,3,14,223
3,1,2,4,0,1,1,1,0,0,0,1,A1,0.247000925,67,2,10,40
3,1,2,4,0,1,1,1,0,0,1,0,A4,0.854607455,77,9,68,547
3,1,2,4,0,1,1,1,0,0,1,1,A1,0.564833433,51,6,23,361
3,1,2,4,0,1,1,1,0,1,0,0,A4,0.755614568,68,8,60,121
3,1,2,4,0,1,1,1,0,1,0,1,A1,0.703860989,190,7,28,113
3,1,2,4,0,1,1,1,0,1,1,0,A4,0.354531952,32,4,28,113
3,1,2,4,0,1,1,1,0,1,1,1,A1,0.469241787,42,5,38,300
3,1,2,4,0,1,1,1,1,0,0,0,A4,0.503349954,91,5,40,81
3,1,2,4,0,1,1,1,1,0,0,1,A4,0.928821417,167,9,74,446
3,1,2,4,0,1,1,1,1,0,1,0,A4,0.569116506,51,6,23,91
3,1,2,4,0,1,1,1,1,0,1,1,A4,0.56008897,101,6,45,90
3,1,2,4,0,1,1,1,1,1,0,0,A4,0.631754766,171,6,51,101
3,1,2,4,0,1,1,1,1,1,0,1,A4,0.196745342,53,2,16,63
3,1,2,4,0,1,1,1,1,1,1,0,A4,0.408431796,74,4,33,131
3,1,2,4,0,1,1,1,1,1,1,1,A4,0.278820723,75,3,22,89
3,1,2,4,1,0,0,0,0,0,0,0,A4,0.613543959,110,6,49,295
3,1,2,4,1,0,0,0,0,0,0,1,A4,0.132545133,24,1,5,21
3,1,2,4,1,0,0,0,0,0,1,0,A4,0.138756484,37,1,11,89
3,1,2,4,1,0,0,0,0,0,1,1,A4,0.230098949,41,2,18,110
3,1,2,4,1,0,0,0,0,1,0,0,A4,0.989656277,89,10,79,158
3,1,2,4,1,0,0,0,0,1,0,1,A4,0.358101126,64,4,29,57
3,1,2,4,1,0,0,0,0,1,1,0,A4,0.415306592,75,4,33,66
3,1,2,4,1,0,0,0,0,1,1,1,A4,0.151605644,14,2,12,73
3,1,2,4,1,0,0,0,1,0,0,0,A4,0.537175819,48,5,43,258
3,1,2,4,1,0,0,0,1,0,0,1,A4,0.970828879,87,10,78,311
3,1,2,4,1,0,0,0,1,0,1,0,A4,0.67043474,181,7,27,215
3,1,2,4,1,0,0,0,1,0,1,1,A4,0.994196384,89,10,80,159
3,1,2,4,1,0,0,0,1,1,0,0,A4,0.830473789,224,8,66,266
3,1,2,4,1,0,0,0,1,1,0,1,A4,0.656425734,59,7,26,420
3,1,2,4,1,0,0,0,1,1,1,0,A4,0.75014379,135,8,60,360
3,1,2,4,1,0,0,0,1,1,1,1,A4,0.80885371,218,8,32,259
3,1,2,4,1,0,0,1,0,0,0,0,A4,0.105513359,28,1,4,34
3,1,2,4,1,0,0,1,0,0,0,1,A4,0.15183961,14,2,12,73
3,1,2,4,1,0,0,1,0,0,1,0,A4,0.830085776,149,8,33,398
3,1,2,4,1,0,0,1,0,0,1,1,A4,0.578847254,156,6,23,185
3,1,2,4,1,0,0,1,0,1,0,0,A4,0.330591278,30,3,26,212
3,1,2,4,1,0,0,1,0,1,0,1,A4,0.109175843,10,1,9,17
3,1,2,4,1,0,0,1,0,1,1,0,A4,0.956700508,258,10,38,306
3,1,2,4,1,0,0,1,0,1,1,1,A4,0.804605772,217,8,64,515
3,1,2,4,1,0,0,1,1,0,0,0,A4,0.047910144,4,0,2,8
3,1,2,4,1,0,0,1,1,0,0,1,A4,0.766071741,138,8,31,245
3,1,2,4,1,0,0,1,1,0,1,0,A4,0.212335475,38,2,8,102
3,1,2,4,1,0,0,1,1,0,1,1,A4,0.88124624,79,9,70,564
3,1,2,4,1,0,0,1,1,1,0,0,A4,0.051985369,14,1,2,25
3,1,2,4,1,0,0,1,1,1,0,1,A4,0.908290743,163,9,73,291
3,1,2,4,1,0,0,1,1,1,1,0,A4,0.79107533,214,8,32,253
3,1,2,4,1,0,0,1,1,1,1,1,A4,0.185810822,33,2,7,59
3,1,2,4,1,0,1,0,0,0,0,0,A4,0.692070225,187,7,55,332
3,1,2,4,1,0,1,0,0,0,0,1,A4,0.551896591,99,6,44,353
3,1,2,4,1,0,1,0,0,0,1,0,A4,0.648019195,58,6,52,207
3,1,2,4,1,0,1,0,0,0,1,1,A4,0.161078781,43,2,13,77
3,1,2,4,1,0,1,0,0,1,0,0,A4,0.38052057,68,4,30,122
3,1,2,4,1,0,1,0,0,1,0,1,A4,0.520353765,94,5,21,167
3,1,2,4,1,0,1,0,0,1,1,0,A4,0.775065158,70,8,62,496
3,1,2,4,1,0,1,0,0,1,1,1,A4,0.272302182,49,3,22,131
3,1,2,4,1,0,1,0,1,0,0,0,A4,0.148243603,13,1,6,24
3,1,2,4,1,0,1,0,1,0,0,1,A4,0.286902316,77,3,23,92
3,1,2,4,1,0,1,0,1,0,1,0,A4,0.026833505,2,0,1,9
3,1,2,4,1,0,1,0,1,0,1,1,A4,0.074356036,7,1,3,12
3,1,2,4,1,0,1,0,1,1,0,0,A4,0.631232273,57,6,50,303
3,1,2,4,1,0,1,0,1,1,0,1,A4,0.809241061,73,8,65,129
3,1,2,4,1,0,1,0,1,1,1,0,A4,0.991779044,179,10,79,476
3,1,2,4,1,0,1,0,1,1,1,1,A4,0.967427688,261,10,77,310
3,1,2,4,1,0,1,1,0,0,0,0,A4,0.882699702,159,9,71,282
3,1,2,4,1,0,1,1,0,0,0,1,A4,0.449300958,81,4,36,216
3,1,2,4,1,0,1,1,0,0,1,0,A4,0.886634777,239,9,71,567
3,1,2,4,1,0,1,1,0,0,1,1,A4,0.744047713,201,7,60,357
3,1,2,4,1,0,1,1,0,1,0,0,A4,0.521038122,94,5,21,250
3,1,2,4,1,0,1,1,0,1,0,1,A4,0.84754711,153,8,68,136
3,1,2,4,1,0,1,1,0,1,1,0,A4,0.034742656,3,0,3,22
3,1,2,4,1,0,1,1,0,1,1,1,A4,0.713893646,129,7,57,114
3,1,2,4,1,0,1,1,1,0,0,0,A4,0.472611336,43,5,19,76
3,1,2,4,1,0,1,1,1,0,0,1,A4,0.712595825,64,7,29,456
3,1,2,4,1,0,1,1,1,0,1,0,A4,0.145964169,13,1,6,70
3,1,2,4,1,0,1,1,1,0,1,1,A4,0.117349507,21,1,5,75
3,1,2,4,1,0,1,1,1,1,0,0,A4,0.115880172,31,1,9,37
3,1,2,4,1,0,1,1,1,1,0,1,A4,0.002921127,1,0,0,1
3,1,2,4,1,0,1,1,1,1,1,0,A4,0.016683017,2,0,1,3
3,1,2,4,1,0,1,1,1,1,1,1,A4,0.000293888,0,0,0,0
3,1,2,4,1,1,0,0,0,0,0,0,A4,0.957042928,172,10,38,613
3,1,2,4,1,1,0,0,0,0,0,1,A4,0.533447074,144,5,21,341
3,1,2,4,1,1,0,0,0,0,1,0,A4,0.403929625,36,4,16,65
3,1,2,4,1,1,0,0,0,0,1,1,A4,0.060042535,11,1,5,38
3,1,2,4,1,1,0,0,0,1,0,0,A4,0.076152183,21,1,6,37
3,1,2,4,1,1,0,0,0,1,0,1,A4,0.773233121,70,8,62,124
3,1,2,4,1,1,0,0,0,1,1,0,A4,0.63747285,57,6,51,204
3,1,2,4,1,1,0,0,0,1,1,1,A4,0.784219621,212,8,31,376
3,1,2,4,1,1,0,0,1,0,0,0,A4,0.898879479,243,9,36,431
3,1,2,4,1,1,0,0,1,0,0,1,A4,0.514291942,93,5,41,329
3,1,2,4,1,1,0,0,1,0,1,0,A4,0.224790478,20,2,18,144
3,1,2,4,1,1,0,0,1,0,1,1,A4,0.035379195,10,0,1,17
3,1,2,4,1,1,0,0,1,1,0,0,A4,0.108593,10,1,4,17
3,1,2,4,1,1,0,0,1,1,0,1,A4,0.886656904,239,9,71,426
3,1,2,4,1,1,0,0,1,1,1,0,A4,0.674674352,121,7,54,216
3,1,2,4,1,1,0,0,1,1,1,1,A4,0.416228309,37,4,17,266
3,1,2,4,1,1,0,1,0,0,0,0,A4,0.513911191,46,5,21,247
3,1,2,4,1,1,0,1,0,0,0,1,A4,0.211874707,57,2,8,34
3,1,2,4,1,1,0,1,0,0,1,0,A4,0.702865955,63,7,28,112
3,1,2,4,1,1,0,1,0,0,1,1,A4,0.813142235,146,8,33,390
3,1,2,4,1,1,0,1,0,1,0,0,A4,0.542106015,98,5,43,260
3,1,2,4,1,1,0,1,0,1,0,1,A4,0.36553769,99,4,29,234
3,1,2,4,1,1,0,1,0,1,1,0,A4,0.354009,96,4,14,227
3,1,2,4,1,1,0,1,0,1,1,1,A4,0.571458985,154,6,46,183
3,1,2,4,1,1,0,1,1,0,0,0,A4,0.157280587,28,2,13,50
3,1,2,4,1,1,0,1,1,0,0,1,A4,0.566810425,51,6,23,363
3,1,2,4,1,1,0,1,1,0,1,0,A4,0.049353421,9,0,2,32
3,1,2,4,1,1,0,1,1,0,1,1,A4,0.186795298,17,2,15,120
3,1,2,4,1,1,0,1,1,1,0,0,A4,0.271793799,73,3,11,130
3,1,2,4,1,1,0,1,1,1,0,1,A4,0.456438109,123,5,18,146
3,1,2,4,1,1,0,1,1,1,1,0,A4,0.769861326,208,8,62,493
3,1,2,4,1,1,0,1,1,1,1,1,A4,0.013116947,2,0,1,2
3,1,2,4,1,1,1,0,0,0,0,0,A4,0.673126623,182,7,54,108
3,1,2,4,1,1,1,0,0,0,0,1,A4,0.939272232,254,9,75,601
3,1,2,4,1,1,1,0,0,0,1,0,A4,0.177091956,16,2,7,85
3,1,2,4,1,1,1,0,0,0,1,1,A4,0.758592793,68,8,30,485
3,1,2,4,1,1,1,0,0,1,0,0,A4,0.663502215,119,7,53,106
3,1,2,4,1,1,1,0,0,1,0,1,A4,0.730903469,197,7,29,468
3,1,2,4,1,1,1,0,0,1,1,0,A4,0.133089996,24,1,5,21
3,1,2,4,1,1,1,0,0,1,1,1,A4,0.159457446,43,2,6,102
3,1,2,4,1,1,1,0,1,0,0,0,A4,0.649109846,58,6,26,415
3,1,2,4,1,1,1,0,1,0,0,1,A4,0.731564367,66,7,59,351
3,1,2,4,1,1,1,0,1,0,1,0,A4,0.605680734,164,6,24,291
3,1,2,4,1,1,1,0,1,0,1,1,A4,0.871346234,235,9,35,139
3,1,2,4,1,1,1,0,1,1,0,0,A4,0.208851395,38,2,17,134
3,1,2,4,1,1,1,0,1,1,0,1,A4,0.413463372,112,4,33,265
3,1,2,4,1,1,1,0,1,1,1,0,A4,0.993350829,268,10,79,636
3,1,2,4,1,1,1,0,1,1,1,1,A4,0.095444781,17,1,8,15
3,1,2,4,1,1,1,1,0,0,0,0,A4,0.240241448,65,2,10,154
3,1,2,4,1,1,1,1,0,0,0,1,A4,0.800276838,72,8,64,256
3,1,2,4,1,1,1,1,0,0,1,0,A4,0.79570848,72,8,32,255
3,1,2,4,1,1,1,1,0,0,1,1,A4,0.560253733,101,6,45,269
3,1,2,4,1,1,1,1,0,1,0,0,A4,0.165212143,45,2,13,79
3,1,2,4,1,1,1,1,0,1,0,1,A4,0.494973762,45,5,40,238
3,1,2,4,1,1,1,1,0,1,1,0,A4,0.644641021,116,6,26,413
3,1,2,4,1,1,1,1,0,1,1,1,A4,0.078930502,14,1,6,13
3,1,2,4,1,1,1,1,1,0,0,0,A4,0.499092435,90,5,20,160
3,1,2,4,1,1,1,1,1,0,0,1,A4,0.037685552,7,0,3,6
3,1,2,4,1,1,1,1,1,0,1,0,A4,0.538017707,97,5,22,86
3,1,2,4,1,1,1,1,1,0,1,1,A4,0.840753069,151,8,34,404
3,1,2,4,1,1,1,1,1,1,0,0,A4,0.17655657,16,2,7,56
3,1,2,4,1,1,1,1,1,1,0,1,A4,0.986732996,89,10,79,316
3,1,2,4,1,1,1,1,1,1,1,0,A4,0.901890312,162,9,72,577
3,1,2,4,1,1,1,1,1,1,1,1,A4,0.845422422,152,8,34,271
3,1,4,2,0,0,0,0,0,0,0,0,A3,0.639342853,58,6,307,51
3,1,4,2,0,0,0,0,0,0,0,1,A3,0.314925374,28,3,101,13
3,1,4,2,0,0,0,0,0,0,1,0,A3,0.644398915,116,6,309,26
3,1,4,2,0,0,0,0,0,0,1,1,A3,0.394842737,107,4,190,32
3,1,4,2,0,0,0,0,0,1,0,0,A3,0.450884535,81,5,72,36
3,1,4,2,0,0,0,0,0,1,0,1,A3,0.316511918,28,3,152,25
3,1,4,2,0,0,0,0,0,1,1,0,A3,0.593563229,160,6,95,24
3,1,4,2,0,0,0,0,0,1,1,1,A3,0.803523594,72,8,386,64
3,1,4,2,0,0,0,0,1,0,0,0,A3,0.325216917,29,3,156,26
3,1,4,2,0,0,0,0,1,0,0,1,A3,0.354429918,96,4,113,14
3,1,4,2,0,0,0,0,1,0,1,0,A3,0.889209134,80,9,427,36
3,1,4,2,0,0,0,0,1,0,1,1,A3,0.373530245,101,4,60,15
3,1,4,2,0,0,0,0,1,1,0,0,A3,0.277497848,25,3,89,22
3,1,4,2,0,0,0,0,1,1,0,1,A3,0.899608663,243,9,288,36
3,1,4,2,0,0,0,0,1,1,1,0,A3,0.852728864,77,9,409,34
3,1,4,2,0,0,0,0,1,1,1,1,A3,0.540546942,49,5,346,43
3,1,4,2,0,0,0,1,0,0,0,0,A3,0.524324601,94,5,168,42
3,1,4,2,0,0,0,1,0,0,0,1,A3,0.924708953,83,9,148,74
3,1,4,2,0,0,0,1,0,0,1,0,A3,0.85378762,77,9,546,34
3,1,4,2,0,0,0,1,0,0,1,1,A3,0.874701778,157,9,280,70
3,1,4,2,0,0,0,1,0,1,0,0,A3,0.066147645,12,1,32,3
3,1,4,2,0,0,0,1,0,1,0,1,A3,0.652120875,176,7,417,26
3,1,4,2,0,0,0,1,0,1,1,0,A3,0.932127845,84,9,298,37
3,1,4,2,0,0,0,1,0,1,1,1,A3,0.783564702,212,8,376,63
3,1,4,2,0,0,0,1,1,0,0,0,A3,0.519898129,94,5,166,21
3,1,4,2,0,0,0,1,1,0,0,1,A3,0.578028195,156,6,92,46
3,1,4,2,0,0,0,1,1,0,1,0,A3,0.970571293,175,10,621,78
3,1,4,2,0,0,0,1,1,0,1,1,A3,0.88875301,160,9,569,36
3,1,4,2,0,0,0,1,1,1,0,0,A3,0.60069954,162,6,96,24
3,1,4,2,0,0,0,1,1,1,0,1,A3,0.973725284,175,10,467,78
3,1,4,2,0,0,0,1,1,1,1,0,A3,0.426984337,115,4,273,17
3,1,4,2,0,0,0,1,1,1,1,1,A3,0.884241196,80,9,283,71
3,1,4,2,0,0,1,0,0,0,0,0,A3,0.136275414,25,1,65,5
3,1,4,2,0,0,1,0,0,0,0,1,A3,0.362879924,98,4,232,29
3,1,4,2,0,0,1,0,0,0,1,0,A1,0.902231105,162,9,433,36
3,1,4,2,0,0,1,0,0,0,1,1,A1,0.772510081,70,8,371,62
3,1,4,2,0,0,1,0,0,1,0,0,A3,0.603720476,109,6,290,24
3,1,4,2,0,0,1,0,0,1,0,1,A3,0.564831699,51,6,90,23
3,1,4,2,0,0,1,0,0,1,1,0,A1,0.731365291,197,7,117,59
3,1,4,2,0,0,1,0,0,1,1,1,A1,0.022906842,4,0,4,2
3,1,4,2,0,0,1,0,1,0,0,0,A3,0.941627259,254,9,151,75
3,1,4,2,0,0,1,0,1,0,0,1,A3,0.033520088,9,0,5,3
3,1,4,2,0,0,1,0,1,0,1,0,A3,0.426096473,115,4,68,17
3,1,4,2,0,0,1,0,1,0,1,1,A3,0.05671213,10,1,9,5
3,1,4,2,0,0,1,0,1,1,0,0,A3,0.00830282,1,0,5,0
3,1,4,2,0,0,1,0,1,1,0,1,A3,0.667448082,180,7,320,53
3,1,4,2,0,0,1,0,1,1,1,0,A3,0.15295408,14,2,73,12
3,1,4,2,0,0,1,0,1,1,1,1,A3,0.457856397,124,5,73,37
3,1,4,2,0,0,1,1,0,0,0,0,A3,0.784514899,71,8,251,31
3,1,4,2,0,0,1,1,0,0,0,1,A3,0.498795514,90,5,239,20
3,1,4,2,0,0,1,1,0,0,1,0,A1,0.635950553,57,6,407,51
3,1,4,2,0,0,1,1,0,0,1,1,A1,0.036511628,10,0,18,1
3,1,4,2,0,0,1,1,0,1,0,0,A3,0.131769081,12,1,84,11
3,1,4,2,0,0,1,1,0,1,0,1,A3,0.181287125,16,2,29,15
3,1,4,2,0,0,1,1,0,1,1,0,A1,0.020806905,2,0,10,2
3,1,4,2,0,0,1,1,0,1,1,1,A1,0.614120319,111,6,98,49
3,1,4,2,0,0,1,1,1,0,0,0,A3,0.472692219,43,5,151,38
3,1,4,2,0,0,1,1,1,0,0,1,A3,0.081229937,22,1,26,6
3,1,4,2,0,0,1,1,1,0,1,0,A3,0.485986756,87,5,233,39
3,1,4,2,0,0,1,1,1,0,1,1,A3,0.699722971,189,7,448,28
3,1,4,2,0,0,1,1,1,1,0,0,A3,0.151483895,27,2,48,6
3,1,4,2,0,0,1,1,1,1,0,1,A3,0.368450255,66,4,236,15
3,1,4,2,0,0,1,1,1,1,1,0,A3,0.091606304,16,1,15,4
3,1,4,2,0,0,1,1,1,1,1,1,A3,0.858376165,232,9,549,69
3,1,4,2,0,1,0,0,0,0,0,0,A3,0.746623255,67,7,119,60
3,1,4,2,0,1,0,0,0,0,0,1,A3,0.015937763,4,0,5,1
3,1,4,2,0,1,0,0,0,0,1,0,A3,0.813368744,73,8,260,33
3,1,4,2,0,1,0,0,0,0,1,1,A3,0.526573332,142,5,84,21
3,1,4,2,0,1,0,0,0,1,0,0,A3,0.788822804,71,8,379,63
3,1,4,2,0,1,0,0,0,1,0,1,A3,0.678718198,122,7,434,54
3,1,4,2,0,1,0,0,0,1,1,0,A3,0.961112779,173,10,461,38
3,1,4,2,0,1,0,0,0,1,1,1,A3,0.290208938,78,3,139,23
3,1,4,2,0,1,0,0,1,0,0,0,A3,0.212267776,38,2,68,8
3,1,4,2,0,1,0,0,1,0,0,1,A3,0.594143739,107,6,285,24
